"bin","completeness","contamination","keggid","binary","pathway","pathway_in_detail","gene"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K03615","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C","rnfC"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K03617","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A","rnfA"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K03617","absent","methanogenesis","rnf  complex","rnfA"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K11181","absent","sulfate reduction","dissimilatory sulfite reductase beta subunit","DsrB"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K11261","absent","methanogenesis","methanogenesis_via_CO2","fmdE"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K13788","absent","methanogenesis","methanogenesis_via_acetate","pta"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K14080","absent","methanogenesis","methanogenesis_via_Methanol","mtaA"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K14081","absent","methanogenesis","methanogenesis_via_Methanol","mtaC"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K14086","absent","methanogenesis","hydrogenases associated with methanogenesis","echA"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K14091","absent","methanogenesis","hydrogenases associated with methanogenesis","echF"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K16177","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtmC"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K16178","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbB"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K16179","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbC"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K17992","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndB","hndB"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K18331","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndC","hndC"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K18332","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndD","hndD"
"D_tamminensis_BEC324_bin.2",32.56,1.39,"K22480","absent","methanogenesis","hdr flavoprotein analogs","hdrA1"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00192","absent","methanogenesis","methanogenesis_via_CO2","cdhA"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00193","present","methanogenesis","methanogenesis_via_acetate","cdhC"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00194","absent","reductive acetogenesis","Acetyl-CoA decarbonylase/synthase delta subunit (corrinoid iron-sulfur protein)","acsD"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00194","absent","methanogenesis","methanogenesis_via_acetate","cdhD"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00197","present","reductive acetogenesis","CO-methylating acetyl-CoA synthase corrinoid iron-sulfur protein large subunit precursor","acsC"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00197","present","methanogenesis","methanogenesis_via_acetate","cdhE"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00198","absent","reductive acetogenesis","Ni-dependent carbon monoxide dehydrogenase (CODH) catalytic subunit","acsA"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00394","absent","sulfate reduction","adenylylsulfate reductase subunit A","AprA"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00583","absent","methanogenesis","methanogenesis_via_CO2","mtrG"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00925","present","reductive acetogenesis","Acetate kinase","ack"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00925","present","methanogenesis","methanogenesis_via_acetate","ack"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K00958","absent","sulfate reduction","sulfate adenylyltransferase","SAT"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K01938","absent","reductive acetogenesis","Formate-tetrahydrofolate ligase FTHFS","fhs"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K02111","present","reductive acetogenesis","F-type H+/Na+-transporting ATPase subunit alpha","atpA"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03388","absent","methanogenesis","hdr flavoprotein analogs","hdrA2"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03612","absent","methanogenesis","rnf  complex","rnfG"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03612","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G","rnfG"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03613","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E","rnfE"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03613","present","methanogenesis","rnf  complex","rnfE"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03614","present","methanogenesis","rnf  complex","rnfD"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03614","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D","rnfD"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03615","absent","methanogenesis","rnf  complex","rnfC"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03615","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C","rnfC"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03617","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A","rnfA"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K03617","absent","methanogenesis","rnf  complex","rnfA"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K11181","absent","sulfate reduction","dissimilatory sulfite reductase beta subunit","DsrB"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K11261","present","methanogenesis","methanogenesis_via_CO2","fmdE"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K13788","absent","methanogenesis","methanogenesis_via_acetate","pta"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K14080","present","methanogenesis","methanogenesis_via_Methanol","mtaA"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K14081","present","methanogenesis","methanogenesis_via_Methanol","mtaC"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K14086","absent","methanogenesis","hydrogenases associated with methanogenesis","echA"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K14091","absent","methanogenesis","hydrogenases associated with methanogenesis","echF"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K16177","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtmC"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K16178","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbB"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K16179","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbC"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K17992","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndB","hndB"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K18331","present","reductive acetogenesis","NADP-reducing hydrogenase subunit HndC","hndC"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K18332","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndD","hndD"
"D_tamminensis_BEC324_bin.3",92.86,2.81,"K22480","present","methanogenesis","hdr flavoprotein analogs","hdrA1"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00192","absent","methanogenesis","methanogenesis_via_CO2","cdhA"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00193","absent","methanogenesis","methanogenesis_via_acetate","cdhC"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00194","absent","reductive acetogenesis","Acetyl-CoA decarbonylase/synthase delta subunit (corrinoid iron-sulfur protein)","acsD"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00194","absent","methanogenesis","methanogenesis_via_acetate","cdhD"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00197","absent","reductive acetogenesis","CO-methylating acetyl-CoA synthase corrinoid iron-sulfur protein large subunit precursor","acsC"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00197","absent","methanogenesis","methanogenesis_via_acetate","cdhE"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00198","absent","reductive acetogenesis","Ni-dependent carbon monoxide dehydrogenase (CODH) catalytic subunit","acsA"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00394","absent","sulfate reduction","adenylylsulfate reductase subunit A","AprA"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00583","absent","methanogenesis","methanogenesis_via_CO2","mtrG"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00925","absent","reductive acetogenesis","Acetate kinase","ack"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00925","absent","methanogenesis","methanogenesis_via_acetate","ack"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K00958","absent","sulfate reduction","sulfate adenylyltransferase","SAT"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K01938","present","reductive acetogenesis","Formate-tetrahydrofolate ligase FTHFS","fhs"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K02111","absent","reductive acetogenesis","F-type H+/Na+-transporting ATPase subunit alpha","atpA"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03388","absent","methanogenesis","hdr flavoprotein analogs","hdrA2"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03612","absent","methanogenesis","rnf  complex","rnfG"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03612","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G","rnfG"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03613","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E","rnfE"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03613","present","methanogenesis","rnf  complex","rnfE"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03614","present","methanogenesis","rnf  complex","rnfD"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03614","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D","rnfD"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03615","present","methanogenesis","rnf  complex","rnfC"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03615","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C","rnfC"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03617","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A","rnfA"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K03617","present","methanogenesis","rnf  complex","rnfA"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K11181","absent","sulfate reduction","dissimilatory sulfite reductase beta subunit","DsrB"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K11261","absent","methanogenesis","methanogenesis_via_CO2","fmdE"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K13788","absent","methanogenesis","methanogenesis_via_acetate","pta"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K14080","absent","methanogenesis","methanogenesis_via_Methanol","mtaA"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K14081","absent","methanogenesis","methanogenesis_via_Methanol","mtaC"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K14086","absent","methanogenesis","hydrogenases associated with methanogenesis","echA"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K14091","absent","methanogenesis","hydrogenases associated with methanogenesis","echF"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K16177","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtmC"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K16178","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbB"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K16179","present","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbC"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K17992","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndB","hndB"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K18331","present","reductive acetogenesis","NADP-reducing hydrogenase subunit HndC","hndC"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K18332","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndD","hndD"
"D_tamminensis_BEC324_bin.8",67.27,3.14,"K22480","absent","methanogenesis","hdr flavoprotein analogs","hdrA1"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00192","absent","methanogenesis","methanogenesis_via_CO2","cdhA"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00193","absent","methanogenesis","methanogenesis_via_acetate","cdhC"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00194","absent","reductive acetogenesis","Acetyl-CoA decarbonylase/synthase delta subunit (corrinoid iron-sulfur protein)","acsD"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00194","absent","methanogenesis","methanogenesis_via_acetate","cdhD"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00197","absent","reductive acetogenesis","CO-methylating acetyl-CoA synthase corrinoid iron-sulfur protein large subunit precursor","acsC"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00197","absent","methanogenesis","methanogenesis_via_acetate","cdhE"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00198","absent","reductive acetogenesis","Ni-dependent carbon monoxide dehydrogenase (CODH) catalytic subunit","acsA"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00394","absent","sulfate reduction","adenylylsulfate reductase subunit A","AprA"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00583","present","methanogenesis","methanogenesis_via_CO2","mtrG"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00925","present","reductive acetogenesis","Acetate kinase","ack"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00925","present","methanogenesis","methanogenesis_via_acetate","ack"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K00958","absent","sulfate reduction","sulfate adenylyltransferase","SAT"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K01938","present","reductive acetogenesis","Formate-tetrahydrofolate ligase FTHFS","fhs"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K02111","present","reductive acetogenesis","F-type H+/Na+-transporting ATPase subunit alpha","atpA"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03388","absent","methanogenesis","hdr flavoprotein analogs","hdrA2"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03612","present","methanogenesis","rnf  complex","rnfG"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03612","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G","rnfG"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03613","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E","rnfE"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03613","absent","methanogenesis","rnf  complex","rnfE"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03614","present","methanogenesis","rnf  complex","rnfD"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03614","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D","rnfD"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03615","absent","methanogenesis","rnf  complex","rnfC"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03615","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C","rnfC"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03617","present","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A","rnfA"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K03617","present","methanogenesis","rnf  complex","rnfA"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K11181","absent","sulfate reduction","dissimilatory sulfite reductase beta subunit","DsrB"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K11261","present","methanogenesis","methanogenesis_via_CO2","fmdE"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K13788","absent","methanogenesis","methanogenesis_via_acetate","pta"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K14080","present","methanogenesis","methanogenesis_via_Methanol","mtaA"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K14081","absent","methanogenesis","methanogenesis_via_Methanol","mtaC"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K14086","absent","methanogenesis","hydrogenases associated with methanogenesis","echA"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K14091","absent","methanogenesis","hydrogenases associated with methanogenesis","echF"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K16177","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtmC"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K16178","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbB"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K16179","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbC"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K17992","present","reductive acetogenesis","NADP-reducing hydrogenase subunit HndB","hndB"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K18331","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndC","hndC"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K18332","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndD","hndD"
"D_tamminensis_BEC326_bin.1",96.12,2.48,"K22480","present","methanogenesis","hdr flavoprotein analogs","hdrA1"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00192","present","methanogenesis","methanogenesis_via_CO2","cdhA"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00193","absent","methanogenesis","methanogenesis_via_acetate","cdhC"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00194","present","reductive acetogenesis","Acetyl-CoA decarbonylase/synthase delta subunit (corrinoid iron-sulfur protein)","acsD"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00194","present","methanogenesis","methanogenesis_via_acetate","cdhD"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00197","present","reductive acetogenesis","CO-methylating acetyl-CoA synthase corrinoid iron-sulfur protein large subunit precursor","acsC"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00197","present","methanogenesis","methanogenesis_via_acetate","cdhE"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00198","absent","reductive acetogenesis","Ni-dependent carbon monoxide dehydrogenase (CODH) catalytic subunit","acsA"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00394","absent","sulfate reduction","adenylylsulfate reductase subunit A","AprA"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00583","absent","methanogenesis","methanogenesis_via_CO2","mtrG"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00925","absent","reductive acetogenesis","Acetate kinase","ack"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00925","absent","methanogenesis","methanogenesis_via_acetate","ack"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K00958","absent","sulfate reduction","sulfate adenylyltransferase","SAT"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K01938","present","reductive acetogenesis","Formate-tetrahydrofolate ligase FTHFS","fhs"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K02111","present","reductive acetogenesis","F-type H+/Na+-transporting ATPase subunit alpha","atpA"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03388","absent","methanogenesis","hdr flavoprotein analogs","hdrA2"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03612","absent","methanogenesis","rnf  complex","rnfG"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03612","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G","rnfG"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03613","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E","rnfE"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03613","absent","methanogenesis","rnf  complex","rnfE"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03614","absent","methanogenesis","rnf  complex","rnfD"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03614","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D","rnfD"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03615","absent","methanogenesis","rnf  complex","rnfC"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03615","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C","rnfC"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03617","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A","rnfA"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K03617","absent","methanogenesis","rnf  complex","rnfA"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K11181","absent","sulfate reduction","dissimilatory sulfite reductase beta subunit","DsrB"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K11261","absent","methanogenesis","methanogenesis_via_CO2","fmdE"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K13788","absent","methanogenesis","methanogenesis_via_acetate","pta"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K14080","absent","methanogenesis","methanogenesis_via_Methanol","mtaA"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K14081","absent","methanogenesis","methanogenesis_via_Methanol","mtaC"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K14086","absent","methanogenesis","hydrogenases associated with methanogenesis","echA"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K14091","absent","methanogenesis","hydrogenases associated with methanogenesis","echF"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K16177","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtmC"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K16178","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbB"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K16179","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtbC"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K17992","present","reductive acetogenesis","NADP-reducing hydrogenase subunit HndB","hndB"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K18331","absent","reductive acetogenesis","NADP-reducing hydrogenase subunit HndC","hndC"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K18332","present","reductive acetogenesis","NADP-reducing hydrogenase subunit HndD","hndD"
"D_tamminensis_BEC327_bin.2",70.06,2.38,"K22480","absent","methanogenesis","hdr flavoprotein analogs","hdrA1"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00192","present","methanogenesis","methanogenesis_via_CO2","cdhA"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00193","absent","methanogenesis","methanogenesis_via_acetate","cdhC"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00194","absent","reductive acetogenesis","Acetyl-CoA decarbonylase/synthase delta subunit (corrinoid iron-sulfur protein)","acsD"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00194","absent","methanogenesis","methanogenesis_via_acetate","cdhD"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00197","absent","reductive acetogenesis","CO-methylating acetyl-CoA synthase corrinoid iron-sulfur protein large subunit precursor","acsC"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00197","absent","methanogenesis","methanogenesis_via_acetate","cdhE"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00198","absent","reductive acetogenesis","Ni-dependent carbon monoxide dehydrogenase (CODH) catalytic subunit","acsA"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00394","absent","sulfate reduction","adenylylsulfate reductase subunit A","AprA"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00583","absent","methanogenesis","methanogenesis_via_CO2","mtrG"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00925","absent","reductive acetogenesis","Acetate kinase","ack"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00925","absent","methanogenesis","methanogenesis_via_acetate","ack"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K00958","absent","sulfate reduction","sulfate adenylyltransferase","SAT"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K01938","absent","reductive acetogenesis","Formate-tetrahydrofolate ligase FTHFS","fhs"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K02111","absent","reductive acetogenesis","F-type H+/Na+-transporting ATPase subunit alpha","atpA"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03388","absent","methanogenesis","hdr flavoprotein analogs","hdrA2"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03612","absent","methanogenesis","rnf  complex","rnfG"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03612","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G","rnfG"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03613","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E","rnfE"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03613","absent","methanogenesis","rnf  complex","rnfE"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03614","absent","methanogenesis","rnf  complex","rnfD"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03614","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D","rnfD"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03615","absent","methanogenesis","rnf  complex","rnfC"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03615","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C","rnfC"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03617","absent","reductive acetogenesis","Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A","rnfA"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K03617","absent","methanogenesis","rnf  complex","rnfA"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K11181","absent","sulfate reduction","dissimilatory sulfite reductase beta subunit","DsrB"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K11261","absent","methanogenesis","methanogenesis_via_CO2","fmdE"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K13788","absent","methanogenesis","methanogenesis_via_acetate","pta"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K14080","absent","methanogenesis","methanogenesis_via_Methanol","mtaA"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K14081","absent","methanogenesis","methanogenesis_via_Methanol","mtaC"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K14086","absent","methanogenesis","hydrogenases associated with methanogenesis","echA"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K14091","absent","methanogenesis","hydrogenases associated with methanogenesis","echF"
"D_tamminensis_BEC327_bin.3",37.62,6.01,"K16177","absent","methanogenesis","methanogenesis_via_Monomethylamine/Dimethylamine/Trimethylamine","mtmC"
